t_s,command_name,command_index,input_forward,input_backward,input_left,input_right,input_up,input_down,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
56.003619,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039824,0.084920,0.209760,1.488501,-0.102082,0.095670,0.225699,-0.304771,-0.150953,-0.011984,1.325635,-0.126493,-0.506058,0.108457
56.054529,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039824,0.084908,0.209748,1.488501,-0.102106,0.095670,0.225711,-0.305190,-0.150546,-0.011948,1.325132,-0.126505,-0.528828,0.108505
56.104357,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039848,0.084920,0.209760,1.488537,-0.102118,0.095706,0.225699,-0.307455,-0.149563,-0.011936,1.326114,-0.126505,-0.543880,0.108517
56.154365,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039860,0.084920,0.209748,1.488537,-0.102130,0.095706,0.225699,-0.309720,-0.148844,-0.011900,1.325755,-0.126529,-0.553048,0.108493
56.204280,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039860,0.084920,0.209760,1.488549,-0.102118,0.095694,0.225699,-0.314382,-0.148772,-0.011900,1.325959,-0.126529,-0.553228,0.108481
56.255282,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039848,0.084932,0.209748,1.488537,-0.102118,0.095694,0.225711,-0.319835,-0.148916,-0.011876,1.326079,-0.126517,-0.553216,0.108493
56.304999,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039860,0.084944,0.209736,1.488537,-0.102130,0.095694,0.225699,-0.322927,-0.149252,-0.011900,1.325395,-0.126434,-0.553683,0.108445
56.354030,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039884,0.084992,0.209760,1.488525,-0.102118,0.095706,0.225711,-0.326127,-0.149971,-0.011936,1.325300,-0.126338,-0.554210,0.108421
56.405084,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039895,0.085076,0.209748,1.488537,-0.102118,0.095706,0.225699,-0.330513,-0.150378,-0.011960,1.325575,-0.125643,-0.554258,0.108409
56.454875,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.040027,0.085172,0.209760,1.488549,-0.102106,0.095670,0.225699,-0.341215,-0.150318,-0.011960,1.326102,-0.125007,-0.554246,0.108421
56.504802,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.040027,0.085256,0.209748,1.488549,-0.102130,0.095742,0.225699,-0.341455,-0.150306,-0.011984,1.325875,-0.124876,-0.554270,0.108421
56.554634,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.040003,0.085256,0.209736,1.488549,-0.102142,0.095718,0.225711,-0.344786,-0.150318,-0.011996,1.325539,-0.124444,-0.554798,0.108397
56.606000,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039979,0.085268,0.209748,1.488525,-0.102142,0.095706,0.225687,-0.347962,-0.150294,-0.012056,1.325539,-0.124420,-0.554822,0.108397
56.654492,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039991,0.085280,0.209760,1.488561,-0.102118,0.095730,0.225711,-0.350599,-0.150258,-0.012056,1.325539,-0.124384,-0.555013,0.108385
56.704425,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039991,0.085280,0.209748,1.488549,-0.102118,0.095742,0.225711,-0.352085,-0.150282,-0.012092,1.325407,-0.124324,-0.555397,0.108349
56.755296,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.040015,0.085316,0.209736,1.488549,-0.102118,0.095742,0.225711,-0.355476,-0.150234,-0.012092,1.325455,-0.124300,-0.555481,0.108289
56.805586,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.040027,0.085316,0.209748,1.488549,-0.102142,0.095718,0.225699,-0.360929,-0.149887,-0.012092,1.325587,-0.124276,-0.555577,0.108265
56.854159,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.040027,0.085316,0.209760,1.488549,-0.102106,0.095742,0.225699,-0.361145,-0.149755,-0.012104,1.325563,-0.124169,-0.555936,0.108242
56.904293,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.040027,0.085328,0.209736,1.488549,-0.102130,0.095730,0.225699,-0.363985,-0.149779,-0.012092,1.325276,-0.123893,-0.556895,0.108122
56.955413,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039931,0.085316,0.209736,1.488549,-0.102106,0.095730,0.225711,-0.366370,-0.149755,-0.012116,1.325623,-0.119854,-0.563031,0.108134
57.005013,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039752,0.085316,0.209748,1.488465,-0.102142,0.095706,0.225699,-0.365028,-0.148377,-0.011828,1.326162,-0.100512,-0.598049,0.108194
57.054908,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039764,0.085316,0.209760,1.488465,-0.102130,0.095658,0.225723,-0.365004,-0.147130,-0.011685,1.326402,-0.088767,-0.636027,0.108733
57.104905,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039836,0.085328,0.209736,1.488525,-0.102106,0.095754,0.225711,-0.364980,-0.147070,-0.011685,1.326498,-0.088791,-0.652373,0.108913
57.154676,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039764,0.085340,0.209724,1.488501,-0.102118,0.095706,0.225711,-0.365854,-0.147046,-0.011685,1.325995,-0.088767,-0.657886,0.108901
57.204655,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039728,0.085340,0.209748,1.488477,-0.102082,0.095658,0.225723,-0.366322,-0.147166,-0.011673,1.326019,-0.088659,-0.658102,0.108853
57.254507,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039740,0.085424,0.209760,1.488477,-0.102106,0.095670,0.225699,-0.366466,-0.148676,-0.011709,1.325971,-0.087689,-0.658305,0.108793
57.304435,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039776,0.085567,0.209748,1.488489,-0.102118,0.095634,0.225711,-0.366585,-0.149395,-0.011757,1.325947,-0.085735,-0.661326,0.108709
57.354387,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039895,0.085651,0.209760,1.488525,-0.102118,0.095694,0.225711,-0.366657,-0.149539,-0.011769,1.325575,-0.085076,-0.664525,0.108613
57.405622,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039907,0.085723,0.209748,1.488513,-0.102082,0.095694,0.225687,-0.367556,-0.149947,-0.011792,1.325575,-0.085052,-0.664561,0.108613
57.454246,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039907,0.085759,0.209760,1.488525,-0.102106,0.095706,0.225711,-0.368479,-0.150474,-0.011840,1.325455,-0.084992,-0.664585,0.108601
57.504151,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039919,0.085855,0.209748,1.488513,-0.102166,0.095706,0.225711,-0.369318,-0.150917,-0.011924,1.324952,-0.084752,-0.665772,0.108601
57.555272,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039907,0.085939,0.209736,1.488501,-0.102142,0.095694,0.225687,-0.370265,-0.151193,-0.011936,1.325120,-0.084740,-0.670086,0.108589
57.604883,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039860,0.085951,0.209724,1.488513,-0.102130,0.095682,0.225699,-0.369905,-0.151217,-0.011864,1.325228,-0.084824,-0.687451,0.108673
57.654791,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039752,0.085927,0.209736,1.488477,-0.102130,0.095610,0.225699,-0.369641,-0.150702,-0.011780,1.325347,-0.084884,-0.708160,0.108733
57.704764,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039716,0.085927,0.209736,1.488429,-0.102118,0.095574,0.225711,-0.369869,-0.149911,-0.011721,1.325443,-0.084908,-0.724710,0.108769
57.754673,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039680,0.085915,0.209736,1.488441,-0.102118,0.095658,0.225699,-0.369881,-0.149072,-0.011673,1.325875,-0.084920,-0.741248,0.108757
57.804544,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039716,0.085939,0.209748,1.488453,-0.102118,0.095622,0.225699,-0.369378,-0.148377,-0.011649,1.325096,-0.084968,-0.754275,0.108805
57.854524,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039692,0.085963,0.209736,1.488441,-0.102106,0.095574,0.225699,-0.369893,-0.148161,-0.011685,1.325288,-0.084944,-0.754107,0.108805
57.904597,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039704,0.085951,0.209736,1.488465,-0.102130,0.095610,0.225711,-0.369402,-0.148473,-0.011745,1.325479,-0.084908,-0.754000,0.108793
57.954305,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039716,0.085975,0.209748,1.488465,-0.102106,0.095598,0.225687,-0.368958,-0.148568,-0.011745,1.325491,-0.084944,-0.753916,0.108769
58.004408,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039728,0.085975,0.209736,1.488465,-0.102130,0.095634,0.225687,-0.368503,-0.148580,-0.011733,1.325503,-0.084980,-0.753940,0.108769
58.055197,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039752,0.085987,0.209760,1.488465,-0.102118,0.095634,0.225711,-0.368527,-0.148772,-0.011745,1.325479,-0.084944,-0.753952,0.108757
58.104015,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039788,0.085999,0.209772,1.488465,-0.102142,0.095634,0.225699,-0.368719,-0.149192,-0.011757,1.325407,-0.084932,-0.753964,0.108721
58.155051,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039776,0.086119,0.209760,1.488441,-0.102118,0.095634,0.225699,-0.369270,-0.149695,-0.011769,1.325276,-0.084908,-0.753988,0.108685
58.203930,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039764,0.086203,0.209760,1.488441,-0.102130,0.095634,0.225699,-0.370217,-0.150306,-0.011804,1.325240,-0.084896,-0.754071,0.108625
58.255071,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039800,0.086286,0.209760,1.488465,-0.102118,0.095646,0.225711,-0.371906,-0.151205,-0.011816,1.325228,-0.084884,-0.754155,0.108469
58.304787,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039836,0.086310,0.209748,1.488489,-0.102118,0.095646,0.225711,-0.376532,-0.152415,-0.011804,1.325431,-0.084872,-0.754155,0.108457
58.354755,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039860,0.086310,0.209748,1.488465,-0.102166,0.095670,0.225723,-0.382177,-0.153830,-0.011792,1.325647,-0.084824,-0.754167,0.108445
58.405150,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039860,0.086322,0.209760,1.488441,-0.102106,0.095670,0.225711,-0.384070,-0.154836,-0.011780,1.325623,-0.084752,-0.754179,0.108445
58.454618,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039860,0.086346,0.209760,1.488465,-0.102130,0.095658,0.225699,-0.388517,-0.155675,-0.011864,1.325575,-0.084669,-0.756960,0.108277
58.504475,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039752,0.086322,0.209760,1.488465,-0.102118,0.095622,0.225711,-0.389152,-0.156298,-0.011864,1.325899,-0.084681,-0.783181,0.108349
58.554293,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039740,0.086334,0.209748,1.488441,-0.102130,0.095670,0.225699,-0.388816,-0.156214,-0.011721,1.326031,-0.084812,-0.815527,0.108445
58.605555,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039728,0.086334,0.209736,1.488465,-0.102130,0.095646,0.225699,-0.389008,-0.156035,-0.011673,1.325815,-0.084884,-0.839878,0.108637
58.655317,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039692,0.086394,0.209760,1.488477,-0.102118,0.095622,0.225711,-0.390302,-0.156322,-0.011673,1.325707,-0.084872,-0.841544,0.108625
58.705096,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039692,0.086634,0.209760,1.488465,-0.102118,0.095622,0.225699,-0.390434,-0.157772,-0.011709,1.325647,-0.084860,-0.841532,0.108589
58.755047,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039680,0.087113,0.209748,1.488441,-0.102142,0.095610,0.225699,-0.390662,-0.159234,-0.011709,1.325623,-0.084872,-0.841532,0.108601
58.805914,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039560,0.087629,0.209748,1.488441,-0.102142,0.095610,0.225687,-0.391237,-0.161248,-0.011697,1.325587,-0.084884,-0.841532,0.108601
58.854840,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039428,0.087725,0.209748,1.488429,-0.102130,0.095610,0.225699,-0.393023,-0.163836,-0.011804,1.325683,-0.084848,-0.841496,0.108589
58.904960,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039452,0.087964,0.209760,1.488429,-0.102106,0.095610,0.225699,-0.398164,-0.164615,-0.011840,1.326031,-0.084836,-0.841341,0.108565
58.954674,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039452,0.088360,0.209748,1.488417,-0.102118,0.095598,0.225687,-0.405115,-0.164519,-0.011864,1.325959,-0.084788,-0.841329,0.108493
59.004822,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039344,0.088731,0.209748,1.488417,-0.102118,0.095598,0.225711,-0.412221,-0.164579,-0.011960,1.325839,-0.084693,-0.841317,0.108445
59.055631,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039404,0.089007,0.209772,1.488417,-0.102118,0.095622,0.225711,-0.420155,-0.164903,-0.012044,1.326055,-0.084573,-0.841269,0.108277
59.104787,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039476,0.089031,0.209748,1.488417,-0.102106,0.095634,0.225699,-0.428844,-0.165143,-0.012104,1.326270,-0.084429,-0.841245,0.108182
59.154517,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039488,0.089079,0.209748,1.488453,-0.102118,0.095658,0.225711,-0.435303,-0.165167,-0.012164,1.325875,-0.084309,-0.841233,0.107690
59.204330,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039464,0.089103,0.209772,1.488453,-0.102130,0.095646,0.225711,-0.439773,-0.165203,-0.012272,1.325599,-0.084009,-0.841257,0.107235
59.255193,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039464,0.089103,0.209760,1.488441,-0.102106,0.095634,0.225711,-0.443560,-0.165227,-0.012284,1.325671,-0.083794,-0.841281,0.107091
59.304072,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039476,0.089091,0.209748,1.488441,-0.102130,0.095646,0.225699,-0.447503,-0.165179,-0.012248,1.325779,-0.083854,-0.841293,0.107163
59.355061,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039524,0.089127,0.209760,1.488465,-0.102082,0.095658,0.225699,-0.451817,-0.165191,-0.012248,1.325683,-0.083818,-0.841365,0.107163
59.404929,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039536,0.089127,0.209736,1.488441,-0.102118,0.095682,0.225723,-0.456084,-0.165143,-0.012284,1.325719,-0.083326,-0.841353,0.107139
59.454885,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039512,0.089127,0.209760,1.488441,-0.102106,0.095646,0.225699,-0.459403,-0.165155,-0.012440,1.325527,-0.082595,-0.841365,0.106779
59.504955,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039560,0.089127,0.209760,1.488453,-0.102118,0.095658,0.225699,-0.461896,-0.165203,-0.012595,1.325383,-0.082380,-0.841424,0.106564
59.554693,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039680,0.089151,0.209736,1.488465,-0.102142,0.095670,0.225675,-0.466043,-0.165227,-0.012643,1.325575,-0.082320,-0.841412,0.106576
59.605839,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039931,0.089199,0.209760,1.488501,-0.102118,0.095730,0.225687,-0.469458,-0.165250,-0.012655,1.325503,-0.082296,-0.841424,0.106456
59.654394,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.040051,0.089270,0.209748,1.488513,-0.102142,0.095694,0.225699,-0.473437,-0.165550,-0.012703,1.325563,-0.082248,-0.841436,0.106456
59.704466,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.040051,0.089306,0.209748,1.488501,-0.102106,0.095694,0.225699,-0.477440,-0.166161,-0.012787,1.325443,-0.079983,-0.841424,0.106444
59.754287,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039848,0.089330,0.209748,1.488501,-0.102106,0.095682,0.225711,-0.478458,-0.166161,-0.012428,1.324712,-0.059166,-0.841556,0.107594
59.805169,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039644,0.089330,0.209748,1.488429,-0.102130,0.095610,0.225711,-0.478578,-0.166916,-0.012476,1.324772,-0.038901,-0.841532,0.107307
59.855285,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039620,0.089366,0.209760,1.488417,-0.102106,0.095622,0.225699,-0.479201,-0.168522,-0.012440,1.324760,-0.037079,-0.841532,0.107618
59.905149,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039632,0.089438,0.209748,1.488453,-0.102106,0.095658,0.225699,-0.479213,-0.168642,-0.012428,1.324748,-0.037079,-0.841556,0.107690
59.954992,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039716,0.089474,0.209736,1.488441,-0.102106,0.095682,0.225699,-0.479177,-0.168942,-0.012404,1.324760,-0.037091,-0.841544,0.107690
60.005118,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039716,0.089486,0.209760,1.488477,-0.102130,0.095706,0.225735,-0.479297,-0.170392,-0.012356,1.324700,-0.037079,-0.841580,0.107690
60.054840,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039656,0.089486,0.209736,1.488465,-0.102082,0.095670,0.225711,-0.480040,-0.173639,-0.012248,1.324616,-0.037103,-0.841664,0.107726
60.104723,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039596,0.089486,0.209748,1.488441,-0.102166,0.095634,0.225699,-0.482185,-0.177343,-0.012248,1.324664,-0.036983,-0.841664,0.107822
60.155784,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039572,0.089486,0.209748,1.488441,-0.102130,0.095646,0.225711,-0.487231,-0.179967,-0.012260,1.325204,-0.036828,-0.841640,0.107798
60.204561,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039584,0.089486,0.209748,1.488441,-0.102106,0.095658,0.225711,-0.497537,-0.180746,-0.012296,1.325228,-0.034898,-0.841640,0.107834
60.254440,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039476,0.089486,0.209724,1.488441,-0.102130,0.095634,0.225687,-0.500006,-0.180626,-0.012032,1.324952,-0.017940,-0.841664,0.109152
60.305302,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039344,0.089486,0.209748,1.488393,-0.102142,0.095598,0.225699,-0.506094,-0.182580,-0.012056,1.325276,-0.005189,-0.841640,0.108901
60.354305,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039212,0.089486,0.209760,1.488369,-0.102142,0.095586,0.225699,-0.516640,-0.185600,-0.012008,1.325779,-0.005465,-0.841580,0.109092
60.405327,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039212,0.089486,0.209748,1.488381,-0.102130,0.095634,0.225699,-0.519336,-0.187266,-0.012104,1.325204,-0.005213,-0.841628,0.109056
60.455254,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039248,0.089498,0.209724,1.488357,-0.102118,0.095634,0.225711,-0.522296,-0.189267,-0.012092,1.325216,-0.005141,-0.841616,0.109044
60.505239,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039248,0.089486,0.209748,1.488369,-0.102106,0.095634,0.225687,-0.523519,-0.191029,-0.012116,1.325252,-0.004961,-0.841628,0.109056
60.554115,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039248,0.089486,0.209736,1.488381,-0.102106,0.095646,0.225699,-0.524789,-0.192551,-0.012092,1.325407,-0.004973,-0.841628,0.109044
60.605271,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039284,0.089486,0.209724,1.488393,-0.102142,0.095646,0.225699,-0.525329,-0.194276,-0.012092,1.325359,-0.004938,-0.841616,0.109044
60.654857,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039308,0.089498,0.209724,1.488417,-0.102166,0.095634,0.225699,-0.525532,-0.195930,-0.012116,1.325323,-0.004854,-0.841616,0.109044
60.704014,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039296,0.089486,0.209724,1.488405,-0.102118,0.095646,0.225699,-0.526311,-0.197344,-0.012116,1.325288,-0.004746,-0.841616,0.109056
60.754704,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039380,0.089486,0.209724,1.488417,-0.102142,0.095646,0.225699,-0.528420,-0.197860,-0.012188,1.325264,-0.004099,-0.841616,0.109044
60.805826,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039488,0.089498,0.209724,1.488465,-0.102082,0.095706,0.225699,-0.537193,-0.197512,-0.011960,1.325695,0.004794,-0.841580,0.109440
60.854661,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039464,0.089510,0.209724,1.488465,-0.102142,0.095670,0.225687,-0.536977,-0.197272,-0.011924,1.325300,0.024364,-0.841616,0.109740
60.904521,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039356,0.089498,0.209736,1.488417,-0.102142,0.095622,0.225699,-0.541004,-0.198231,-0.011924,1.325204,0.032190,-0.841616,0.109859
60.954336,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039320,0.089498,0.209760,1.488417,-0.102118,0.095610,0.225699,-0.545498,-0.199609,-0.011924,1.325240,0.032142,-0.841616,0.109895
61.005538,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039296,0.089498,0.209760,1.488417,-0.102130,0.095610,0.225687,-0.549728,-0.200089,-0.011900,1.325395,0.032166,-0.841604,0.109859
61.054288,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039308,0.089486,0.209748,1.488405,-0.102106,0.095658,0.225687,-0.556979,-0.200364,-0.011924,1.325671,0.032142,-0.841568,0.109883
61.104433,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039308,0.089498,0.209724,1.488393,-0.102130,0.095634,0.225711,-0.556907,-0.200832,-0.011912,1.325647,0.032130,-0.841568,0.109871
61.155069,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039308,0.089498,0.209760,1.488417,-0.102118,0.095634,0.225699,-0.557806,-0.201467,-0.011924,1.325635,0.032130,-0.841568,0.109871
61.205204,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039320,0.089498,0.209760,1.488393,-0.102130,0.095634,0.225699,-0.558669,-0.202078,-0.011924,1.325575,0.032154,-0.841532,0.109859
61.254856,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039320,0.089510,0.209748,1.488417,-0.102118,0.095658,0.225687,-0.559196,-0.202438,-0.011900,1.325575,0.032166,-0.841568,0.109859
61.304891,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039368,0.089498,0.209724,1.488453,-0.102142,0.095658,0.225699,-0.559316,-0.202569,-0.011888,1.325479,0.032166,-0.841568,0.109847
61.354729,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039356,0.089498,0.209748,1.488417,-0.102142,0.095682,0.225699,-0.559400,-0.202629,-0.011912,1.325467,0.032190,-0.841556,0.109811
61.404669,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039356,0.089510,0.209736,1.488417,-0.102142,0.095682,0.225699,-0.559819,-0.202593,-0.011888,1.325323,0.032250,-0.841568,0.109776
61.455596,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039356,0.089486,0.209748,1.488405,-0.102118,0.095670,0.225699,-0.560634,-0.202509,-0.011924,1.325144,0.032609,-0.841580,0.109680
61.504502,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039368,0.089486,0.209712,1.488417,-0.102130,0.095682,0.225699,-0.561928,-0.202330,-0.011840,1.325144,0.034586,-0.841568,0.109572
61.554346,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039356,0.089510,0.209724,1.488429,-0.102130,0.095682,0.225687,-0.564349,-0.202018,-0.011864,1.325216,0.041046,-0.841568,0.109512
61.604385,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039332,0.089498,0.209748,1.488429,-0.102142,0.095670,0.225699,-0.567034,-0.201671,-0.011888,1.325024,0.054792,-0.841568,0.109464
61.654244,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039296,0.089486,0.209760,1.488393,-0.102142,0.095634,0.225687,-0.571911,-0.201754,-0.011876,1.325288,0.061144,-0.841556,0.109416
61.705238,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039260,0.089498,0.209724,1.488405,-0.102142,0.095634,0.225699,-0.578251,-0.201695,-0.011888,1.325647,0.061132,-0.841484,0.109452
61.754335,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039260,0.089486,0.209760,1.488393,-0.102130,0.095634,0.225711,-0.580947,-0.201683,-0.011888,1.325611,0.061156,-0.841496,0.109440
61.805019,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039236,0.089498,0.209772,1.488381,-0.102118,0.095622,0.225711,-0.583092,-0.201778,-0.011900,1.325587,0.061287,-0.841496,0.109428
61.854820,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039224,0.089498,0.209760,1.488381,-0.102142,0.095622,0.225687,-0.583931,-0.201850,-0.011876,1.325527,0.061767,-0.841496,0.109428
61.904753,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039224,0.089498,0.209748,1.488393,-0.102130,0.095622,0.225687,-0.583788,-0.201970,-0.011864,1.325539,0.063037,-0.841484,0.109428
61.954617,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039260,0.089510,0.209760,1.488393,-0.102130,0.095634,0.225699,-0.583656,-0.202222,-0.011864,1.325563,0.063037,-0.841496,0.109428
62.004694,up,4,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.039296,0.089510,0.209736,1.488417,-0.102142,0.095646,0.225699,-0.583728,-0.202390,-0.011876,1.325539,0.063061,-0.841472,0.109404
